# origin specialist-lexicon
arterialise:vbp|arterialised:vbd|arterialise:vb|arterialising:vbg|arterialised:vbn|arterialises:vbz
pre-acclimatised:vbp|pre-acclimatiseded:vbd|pre-acclimatised:vb|pre-acclimatiseding:vbg|pre-acclimatiseded:vbn|pre-acclimatiseds:vbz
collagenise:vbp|collagenised:vbd|collagenise:vb|collagenising:vbg|collagenised:vbn|collagenises:vbz
dwell:vbp|dwelled:vbd|dwell:vb|dwelling:vbg|dwelled:vbn|dwells:vbz
incorporate:vbp|incorporated:vbd|incorporate:vb|incorporating:vbg|incorporated:vbn|incorporates:vbz
solemnise:vbp|solemnised:vbd|solemnise:vb|solemnising:vbg|solemnised:vbn|solemnises:vbz
recapture:vbp|recaptured:vbd|recapture:vb|recapturing:vbg|recaptured:vbn|recaptures:vbz
revictimise:vbp|revictimised:vbd|revictimise:vb|revictimising:vbg|revictimised:vbn|revictimises:vbz
preformulate:vbp|preformulated:vbd|preformulate:vb|preformulating:vbg|preformulated:vbn|preformulates:vbz
biosynthesise:vbp|biosynthesised:vbd|biosynthesise:vb|biosynthesising:vbg|biosynthesised:vbn|biosynthesises:vbz
acculturate:vbp|acculturated:vbd|acculturate:vb|acculturating:vbg|acculturated:vbn|acculturates:vbz
white:vbp|whited:vbd|white:vb|whiting:vbg|whited:vbn|whites:vbz
demarcate:vbp|demarcated:vbd|demarcate:vb|demarcating:vbg|demarcated:vbn|demarcates:vbz
recurl:vbp|recurled:vbd|recurl:vb|recurling:vbg|recurled:vbn|recurls:vbz
re-inhibit:vbp|re-inhibited:vbd|re-inhibit:vb|re-inhibiting:vbg|re-inhibited:vbn|re-inhibits:vbz
clothe:vbp|clothed:vbd|clothe:vb|clothing:vbg|clothed:vbn|clothes:vbz
radicalise:vbp|radicalised:vbd|radicalise:vb|radicalising:vbg|radicalised:vbn|radicalises:vbz
recure:vbp|recured:vbd|recure:vb|recuring:vbg|recured:vbn|recures:vbz
cotranscribe:vbp|cotranscribed:vbd|cotranscribe:vb|cotranscribing:vbg|cotranscribed:vbn|cotranscribes:vbz
crossvalidate:vbp|crossvalidated:vbd|crossvalidate:vb|crossvalidating:vbg|crossvalidated:vbn|crossvalidates:vbz
incommode:vbp|incommoded:vbd|incommode:vb|incommoding:vbg|incommoded:vbn|incommodes:vbz
marginalize:vbp|marginalized:vbd|marginalize:vb|marginalizing:vbg|marginalized:vbn|marginalizes:vbz
reroute:vbp|rerouted:vbd|reroute:vb|rerouting:vbg|rerouted:vbn|reroutes:vbz
commercialise:vbp|commercialised:vbd|commercialise:vb|commercialising:vbg|commercialised:vbn|commercialises:vbz
whisk:vbp|whisked:vbd|whisk:vb|whisking:vbg|whisked:vbn|whisks:vbz
presensitise:vbp|presensitised:vbd|presensitise:vb|presensitising:vbg|presensitised:vbn|presensitises:vbz
recuse:vbp|recused:vbd|recuse:vb|recusing:vbg|recused:vbn|recuses:vbz
pre-lute:vbp|pre-luted:vbd|pre-lute:vb|pre-luting:vbg|pre-luted:vbn|pre-lutes:vbz
visualise:vbp|visualised:vbd|visualise:vb|visualising:vbg|visualised:vbn|visualises:vbz
denormalise:vbp|denormalised:vbd|denormalise:vb|denormalising:vbg|denormalised:vbn|denormalises:vbz
physic:vbp|physicked:vbd|physic:vb|physicking:vbg|physicked:vbn|physics:vbz
vitrectomize:vbp|vitrectomized:vbd|vitrectomize:vb|vitrectomizing:vbg|vitrectomized:vbn|vitrectomizes:vbz
pre-damage:vbp|pre-damaged:vbd|pre-damage:vb|pre-damaging:vbg|pre-damaged:vbn|pre-damages:vbz
import:vbp|imported:vbd|import:vb|importing:vbg|imported:vbn|imports:vbz
outcross:vbp|outcrossed:vbd|outcross:vb|outcrossing:vbg|outcrossed:vbn|outcrosses:vbz
decorrelate:vbp|decorrelated:vbd|decorrelate:vb|decorrelating:vbg|decorrelated:vbn|decorrelates:vbz
re-ablate:vbp|re-ablated:vbd|re-ablate:vb|re-ablating:vbg|re-ablated:vbn|re-ablates:vbz
cocirculate:vbp|cocirculated:vbd|cocirculate:vb|cocirculating:vbg|cocirculated:vbn|cocirculates:vbz
allogroom:vbp|allogroomed:vbd|allogroom:vb|allogrooming:vbg|allogroomed:vbn|allogrooms:vbz
uridylylate:vbp|uridylylated:vbd|uridylylate:vb|uridylylating:vbg|uridylylated:vbn|uridylylates:vbz
postmodernize:vbp|postmodernized:vbd|postmodernize:vb|postmodernizing:vbg|postmodernized:vbn|postmodernizes:vbz
flocculate:vbp|flocculated:vbd|flocculate:vb|flocculating:vbg|flocculated:vbn|flocculates:vbz
impose:vbp|imposed:vbd|impose:vb|imposing:vbg|imposed:vbn|imposes:vbz
overtrain:vbp|overtrained:vbd|overtrain:vb|overtraining:vbg|overtrained:vbn|overtrains:vbz
thrash:vbp|thrashed:vbd|thrash:vb|thrashing:vbg|thrashed:vbn|thrashes:vbz
wad:vbp|wadded:vbd|wad:vb|wadding:vbg|wadded:vbn|wads:vbz
garnishee:vbp|garnisheed:vbd|garnishee:vb|garnisheeing:vbg|garnisheed:vbn|garnishees:vbz
factor:vbp|factored:vbd|factor:vb|factoring:vbg|factored:vbn|factors:vbz
wag:vbp|wagged:vbd|wag:vb|wagging:vbg|wagged:vbn|wags:vbz
samba:vbp|sambaed:vbd|samba:vb|sambaing:vbg|sambaed:vbn|sambas:vbz
postgenerate:vbp|postgenerated:vbd|postgenerate:vb|postgenerating:vbg|postgenerated:vbn|postgenerates:vbz
rack:vbp|racked:vbd|rack:vb|racking:vbg|racked:vbn|racks:vbz
green:vbp|greened:vbd|green:vb|greening:vbg|greened:vbn|greens:vbz
race:vbp|raced:vbd|race:vb|racing:vbg|raced:vbn|races:vbz
wan:vbp|wanned:vbd|wan:vb|wanning:vbg|wanned:vbn|wans:vbz
wap:vbp|wapped:vbd|wap:vb|wapping:vbg|wapped:vbn|waps:vbz
greet:vbp|greeted:vbd|greet:vb|greeting:vbg|greeted:vbn|greets:vbz
war:vbp|warred:vbd|war:vb|warring:vbg|warred:vbn|wars:vbz
sculpture:vbp|sculptured:vbd|sculpture:vb|sculpturing:vbg|sculptured:vbn|sculptures:vbz
hypophysectomise:vbp|hypophysectomised:vbd|hypophysectomise:vb|hypophysectomising:vbg|hypophysectomised:vbn|hypophysectomises:vbz
unbundle:vbp|unbundled:vbd|unbundle:vb|unbundling:vbg|unbundled:vbn|unbundles:vbz
wax:vbp|waxed:vbd|wax:vb|waxing:vbg|waxed:vbn|waxes:vbz
deep six:vbp|deep sixed:vbd|deep six:vb|deep sixing:vbg|deep sixed:vbn|deep sixes:vbz
coenrich:vbp|coenriched:vbd|coenrich:vb|coenriching:vbg|coenriched:vbn|coenriches:vbz
re-install:vbp|re-installed:vbd|re-install:vb|re-installing:vbg|re-installed:vbn|re-installs:vbz
detribalize:vbp|detribalized:vbd|detribalize:vb|detribalizing:vbg|detribalized:vbn|detribalizes:vbz
gage:vbp|gaged:vbd|gage:vb|gaging:vbg|gaged:vbn|gages:vbz
raft:vbp|rafted:vbd|raft:vb|rafting:vbg|rafted:vbn|rafts:vbz
decide:vbp|decided:vbd|decide:vb|deciding:vbg|decided:vbn|decides:vbz
impassion:vbp|impassioned:vbd|impassion:vb|impassioning:vbg|impassioned:vbn|impassions:vbz
odorize:vbp|odorized:vbd|odorize:vb|odorizing:vbg|odorized:vbn|odorizes:vbz
retransform:vbp|retransformed:vbd|retransform:vb|retransforming:vbg|retransformed:vbn|retransforms:vbz
prostitute:vbp|prostituted:vbd|prostitute:vb|prostituting:vbg|prostituted:vbn|prostitutes:vbz
relook:vbp|relooked:vbd|relook:vb|relooking:vbg|relooked:vbn|relooks:vbz
embed:vbp|embedded:vbd|embed:vb|embedding:vbg|embedded:vbn|embeds:vbz
interdisperse:vbp|interdispersed:vbd|interdisperse:vb|interdispersing:vbg|interdispersed:vbn|interdisperses:vbz
chromise:vbp|chromised:vbd|chromise:vb|chromising:vbg|chromised:vbn|chromises:vbz
retroconvert:vbp|retroconverted:vbd|retroconvert:vb|retroconverting:vbg|retroconverted:vbn|retroconverts:vbz
double:vbp|doubled:vbd|double:vb|doubling:vbg|doubled:vbn|doubles:vbz
suicide:vbp|suicided:vbd|suicide:vb|suiciding:vbg|suicided:vbn|suicides:vbz
misarticulate:vbp|misarticulated:vbd|misarticulate:vb|misarticulating:vbg|misarticulated:vbn|misarticulates:vbz
respray:vbp|resprayed:vbd|respray:vb|respraying:vbg|resprayed:vbn|resprays:vbz
republish:vbp|republished:vbd|republish:vb|republishing:vbg|republished:vbn|republishes:vbz
mastermind:vbp|masterminded:vbd|mastermind:vb|masterminding:vbg|masterminded:vbn|masterminds:vbz
volvulate:vbp|volvulated:vbd|volvulate:vb|volvulating:vbg|volvulated:vbn|volvulates:vbz
hospitalize:vbp|hospitalized:vbd|hospitalize:vb|hospitalizing:vbg|hospitalized:vbn|hospitalizes:vbz
negativate:vbp|negativated:vbd|negativate:vb|negativating:vbg|negativated:vbn|negativates:vbz
subencode:vbp|subencoded:vbd|subencode:vb|subencoding:vbg|subencoded:vbn|subencodes:vbz
italianise:vbp|italianised:vbd|italianise:vb|italianising:vbg|italianised:vbn|italianises:vbz
devitrify:vbp|devitrified:vbd|devitrify:vb|devitrifying:vbg|devitrified:vbn|devitrifies:vbz
pole-axe:vbp|pole-axed:vbd|pole-axe:vb|pole-axing:vbg|pole-axed:vbn|pole-axes:vbz
overregulate:vbp|overregulated:vbd|overregulate:vb|overregulating:vbg|overregulated:vbn|overregulates:vbz
over-book:vbp|over-booked:vbd|over-book:vb|over-booking:vbg|over-booked:vbn|over-books:vbz
prolate:vbp|prolated:vbd|prolate:vb|prolating:vbg|prolated:vbn|prolates:vbz
abrase:vbp|abrased:vbd|abrase:vb|abrasing:vbg|abrased:vbn|abrases:vbz
alkalise:vbp|alkalised:vbd|alkalise:vb|alkalising:vbg|alkalised:vbn|alkalises:vbz
reoxidise:vbp|reoxidised:vbd|reoxidise:vb|reoxidising:vbg|reoxidised:vbn|reoxidises:vbz
portion:vbp|portioned:vbd|portion:vb|portioning:vbg|portioned:vbn|portions:vbz
second-guess:vbp|second-guessed:vbd|second-guess:vb|second-guessing:vbg|second-guessed:vbn|second-guesses:vbz
europeanise:vbp|europeanised:vbd|europeanise:vb|europeanising:vbg|europeanised:vbn|europeanises:vbz
pre-enhance:vbp|pre-enhanced:vbd|pre-enhance:vb|pre-enhancing:vbg|pre-enhanced:vbn|pre-enhances:vbz
gain:vbp|gained:vbd|gain:vb|gaining:vbg|gained:vbn|gains:vbz
engross:vbp|engrossed:vbd|engross:vb|engrossing:vbg|engrossed:vbn|engrosses:vbz
rontgenise:vbp|rontgenised:vbd|rontgenise:vb|rontgenising:vbg|rontgenised:vbn|rontgenises:vbz
web:vbp|webbed:vbd|web:vb|webbing:vbg|webbed:vbn|webs:vbz
wee:vbp|weed:vbd|wee:vb|weeing:vbg|weed:vbn|wees:vbz
wed:vbp|wedded:vbd|wed:vb|wedding:vbg|wedded:vbn|weds:vbz
super-add:vbp|super-added:vbd|super-add:vb|super-adding:vbg|super-added:vbn|super-adds:vbz
nudge:vbp|nudged:vbd|nudge:vb|nudging:vbg|nudged:vbn|nudges:vbz
hammock:vbp|hammocked:vbd|hammock:vb|hammocking:vbg|hammocked:vbn|hammocks:vbz
demobilise:vbp|demobilised:vbd|demobilise:vb|demobilising:vbg|demobilised:vbn|demobilises:vbz
intuit:vbp|intuited:vbd|intuit:vb|intuiting:vbg|intuited:vbn|intuits:vbz
canulate:vbp|canulated:vbd|canulate:vb|canulating:vbg|canulated:vbn|canulates:vbz
over-inflate:vbp|over-inflated:vbd|over-inflate:vb|over-inflating:vbg|over-inflated:vbn|over-inflates:vbz
explore:vbp|explored:vbd|explore:vb|exploring:vbg|explored:vbn|explores:vbz
misdistribute:vbp|misdistributed:vbd|misdistribute:vb|misdistributing:vbg|misdistributed:vbn|misdistributes:vbz
neovascularise:vbp|neovascularised:vbd|neovascularise:vb|neovascularising:vbg|neovascularised:vbn|neovascularises:vbz
wet:vbp|wetted:vbd|wet:vb|wetting:vbg|wetted:vbn|wets:vbz
retraumatise:vbp|retraumatised:vbd|retraumatise:vb|retraumatising:vbg|retraumatised:vbn|retraumatises:vbz
autolise:vbp|autolised:vbd|autolise:vb|autolising:vbg|autolised:vbn|autolises:vbz
auto-acetylate:vbp|auto-acetylated:vbd|auto-acetylate:vb|auto-acetylating:vbg|auto-acetylated:vbn|auto-acetylates:vbz
fire-proof:vbp|fire-proofed:vbd|fire-proof:vb|fire-proofing:vbg|fire-proofed:vbn|fire-proofs:vbz
rage:vbp|raged:vbd|rage:vb|raging:vbg|raged:vbn|rages:vbz
allo-stimulate:vbp|allo-stimulated:vbd|allo-stimulate:vb|allo-stimulating:vbg|allo-stimulated:vbn|allo-stimulates:vbz
rescan:vbp|rescanned:vbd|rescan:vb|rescanning:vbg|rescanned:vbn|rescans:vbz
desugarize:vbp|desugarized:vbd|desugarize:vb|desugarizing:vbg|desugarized:vbn|desugarizes:vbz
intrarotate:vbp|intrarotated:vbd|intrarotate:vb|intrarotating:vbg|intrarotated:vbn|intrarotates:vbz
monkey:vbp|monkeyed:vbd|monkey:vb|monkeying:vbg|monkeyed:vbn|monkeys:vbz
arrest:vbp|arrested:vbd|arrest:vb|arresting:vbg|arrested:vbn|arrests:vbz
inseminate:vbp|inseminated:vbd|inseminate:vb|inseminating:vbg|inseminated:vbn|inseminates:vbz
presensitize:vbp|presensitized:vbd|presensitize:vb|presensitizing:vbg|presensitized:vbn|presensitizes:vbz
tincture:vbp|tinctured:vbd|tincture:vb|tincturing:vbg|tinctured:vbn|tinctures:vbz
rework:vbp|reworked:vbd|rework:vb|reworking:vbg|reworked:vbn|reworks:vbz
de-centralize:vbp|de-centralized:vbd|de-centralize:vb|de-centralizing:vbg|de-centralized:vbn|de-centralizes:vbz
undercharge:vbp|undercharged:vbd|undercharge:vb|undercharging:vbg|undercharged:vbn|undercharges:vbz
rumor:vbp|rumored:vbd|rumor:vb|rumoring:vbg|rumored:vbn|rumors:vbz
decompensate:vbp|decompensated:vbd|decompensate:vb|decompensating:vbg|decompensated:vbn|decompensates:vbz
protocol:vbp|protocoled:vbd|protocol:vb|protocoling:vbg|protocoled:vbn|protocols:vbz
prechlorinate:vbp|prechlorinated:vbd|prechlorinate:vb|prechlorinating:vbg|prechlorinated:vbn|prechlorinates:vbz
commercialize:vbp|commercialized:vbd|commercialize:vb|commercializing:vbg|commercialized:vbn|commercializes:vbz
enrich:vbp|enriched:vbd|enrich:vb|enriching:vbg|enriched:vbn|enriches:vbz
pan-fry:vbp|pan-fried:vbd|pan-fry:vb|pan-frying:vbg|pan-fried:vbn|pan-fries:vbz
collectivize:vbp|collectivized:vbd|collectivize:vb|collectivizing:vbg|collectivized:vbn|collectivizes:vbz
miscategorize:vbp|miscategorized:vbd|miscategorize:vb|miscategorizing:vbg|miscategorized:vbn|miscategorizes:vbz
re-sialylate:vbp|re-sialylated:vbd|re-sialylate:vb|re-sialylating:vbg|re-sialylated:vbn|re-sialylates:vbz
rain:vbp|rained:vbd|rain:vb|raining:vbg|rained:vbn|rains:vbz
electroform:vbp|electroformed:vbd|electroform:vb|electroforming:vbg|electroformed:vbn|electroforms:vbz
remonstrate:vbp|remonstrated:vbd|remonstrate:vb|remonstrating:vbg|remonstrated:vbn|remonstrates:vbz
submerse:vbp|submersed:vbd|submerse:vb|submersing:vbg|submersed:vbn|submerses:vbz
rail:vbp|railed:vbd|rail:vb|railing:vbg|railed:vbn|rails:vbz
overconsume:vbp|overconsumed:vbd|overconsume:vb|overconsuming:vbg|overconsumed:vbn|overconsumes:vbz
moulder:vbp|mouldered:vbd|moulder:vb|mouldering:vbg|mouldered:vbn|moulders:vbz
haemoagglutinate:vbp|haemoagglutinated:vbd|haemoagglutinate:vb|haemoagglutinating:vbg|haemoagglutinated:vbn|haemoagglutinates:vbz
voyage:vbp|voyaged:vbd|voyage:vb|voyaging:vbg|voyaged:vbn|voyages:vbz
pre-incorporate:vbp|pre-incorporated:vbd|pre-incorporate:vb|pre-incorporating:vbg|pre-incorporated:vbn|pre-incorporates:vbz
spheronise:vbp|spheronised:vbd|spheronise:vb|spheronising:vbg|spheronised:vbn|spheronises:vbz
backlog:vbp|backlogged:vbd|backlog:vb|backlogging:vbg|backlogged:vbn|backlogs:vbz
sub-differentiate:vbp|sub-differentiated:vbd|sub-differentiate:vb|sub-differentiating:vbg|sub-differentiated:vbn|sub-differentiates:vbz
degust:vbp|degusted:vbd|degust:vb|degusting:vbg|degusted:vbn|degusts:vbz
gait:vbp|gaited:vbd|gait:vb|gaiting:vbg|gaited:vbn|gaits:vbz
postmodernise:vbp|postmodernised:vbd|postmodernise:vb|postmodernising:vbg|postmodernised:vbn|postmodernises:vbz
sugar:vbp|sugared:vbd|sugar:vb|sugaring:vbg|sugared:vbn|sugars:vbz
embarrass:vbp|embarrassed:vbd|embarrass:vb|embarrassing:vbg|embarrassed:vbn|embarrasses:vbz
raid:vbp|raided:vbd|raid:vb|raiding:vbg|raided:vbn|raids:vbz
option:vbp|optioned:vbd|option:vb|optioning:vbg|optioned:vbn|options:vbz
game:vbp|gamed:vbd|game:vb|gaming:vbg|gamed:vbn|games:vbz
denormalize:vbp|denormalized:vbd|denormalize:vb|denormalizing:vbg|denormalized:vbn|denormalizes:vbz
contribute:vbp|contributed:vbd|contribute:vb|contributing:vbg|contributed:vbn|contributes:vbz
reprice:vbp|repriced:vbd|reprice:vb|repricing:vbg|repriced:vbn|reprices:vbz
odorise:vbp|odorised:vbd|odorise:vb|odorising:vbg|odorised:vbn|odorises:vbz
legate:vbp|legated:vbd|legate:vb|legating:vbg|legated:vbn|legates:vbz
microscope:vbp|microscoped:vbd|microscope:vb|microscoping:vbg|microscoped:vbn|microscopes:vbz
sequestrate:vbp|sequestrated:vbd|sequestrate:vb|sequestrating:vbg|sequestrated:vbn|sequestrates:vbz
collagenize:vbp|collagenized:vbd|collagenize:vb|collagenizing:vbg|collagenized:vbn|collagenizes:vbz
wig:vbp|wigged:vbd|wig:vb|wigging:vbg|wigged:vbn|wigs:vbz
cashier:vbp|cashiered:vbd|cashier:vb|cashiering:vbg|cashiered:vbn|cashiers:vbz
win:vbp|won:vbd|win:vb|winning:vbg|won:vbn|wins:vbz
monitorize:vbp|monitorized:vbd|monitorize:vb|monitorizing:vbg|monitorized:vbn|monitorizes:vbz
transregulate:vbp|transregulated:vbd|transregulate:vb|transregulating:vbg|transregulated:vbn|transregulates:vbz
prefinish:vbp|prefinished:vbd|prefinish:vb|prefinishing:vbg|prefinished:vbn|prefinishes:vbz
entomb:vbp|entombed:vbd|entomb:vb|entombing:vbg|entombed:vbn|entombs:vbz
video-tape:vbp|video-taped:vbd|video-tape:vb|video-taping:vbg|video-taped:vbn|video-tapes:vbz
biosynthesize:vbp|biosynthesized:vbd|biosynthesize:vb|biosynthesizing:vbg|biosynthesized:vbn|biosynthesizes:vbz
anti-aggregate:vbp|anti-aggregated:vbd|anti-aggregate:vb|anti-aggregating:vbg|anti-aggregated:vbn|anti-aggregates:vbz
barter:vbp|bartered:vbd|barter:vb|bartering:vbg|bartered:vbn|barters:vbz
tribalize:vbp|tribalized:vbd|tribalize:vb|tribalizing:vbg|tribalized:vbn|tribalizes:vbz
gall:vbp|galled:vbd|gall:vb|galling:vbg|galled:vbn|galls:vbz
immunoquantify:vbp|immunoquantified:vbd|immunoquantify:vb|immunoquantifying:vbg|immunoquantified:vbn|immunoquantifies:vbz
hospitalise:vbp|hospitalised:vbd|hospitalise:vb|hospitalising:vbg|hospitalised:vbn|hospitalises:vbz
re-shape:vbp|re-shaped:vbd|re-shape:vb|re-shaping:vbg|re-shaped:vbn|re-shapes:vbz
diminish:vbp|diminished:vbd|diminish:vb|diminishing:vbg|diminished:vbn|diminishes:vbz
super-extend:vbp|super-extended:vbd|super-extend:vb|super-extending:vbg|super-extended:vbn|super-extends:vbz
reword:vbp|reworded:vbd|reword:vb|rewording:vbg|reworded:vbn|rewords:vbz
co-agglutinate:vbp|co-agglutinated:vbd|co-agglutinate:vb|co-agglutinating:vbg|co-agglutinated:vbn|co-agglutinates:vbz
syndactylize:vbp|syndactylized:vbd|syndactylize:vb|syndactylizing:vbg|syndactylized:vbn|syndactylizes:vbz
stagnate:vbp|stagnated:vbd|stagnate:vb|stagnating:vbg|stagnated:vbn|stagnates:vbz
hepatize:vbp|hepatized:vbd|hepatize:vb|hepatizing:vbg|hepatized:vbn|hepatizes:vbz
visit:vbp|visited:vbd|visit:vb|visiting:vbg|visited:vbn|visits:vbz
rake:vbp|raked:vbd|rake:vb|raking:vbg|raked:vbn|rakes:vbz
rant:vbp|ranted:vbd|rant:vb|ranting:vbg|ranted:vbn|rants:vbz
hemofilter:vbp|hemofiltered:vbd|hemofilter:vb|hemofiltering:vbg|hemofiltered:vbn|hemofilters:vbz
gaol:vbp|gaoled:vbd|gaol:vb|gaoling:vbg|gaoled:vbn|gaols:vbz
deseasonalize:vbp|deseasonalized:vbd|deseasonalize:vb|deseasonalizing:vbg|deseasonalized:vbn|deseasonalizes:vbz
deaminize:vbp|deaminized:vbd|deaminize:vb|deaminizing:vbg|deaminized:vbn|deaminizes:vbz
indorse:vbp|indorsed:vbd|indorse:vb|indorsing:vbg|indorsed:vbn|indorses:vbz
affine:vbp|affined:vbd|affine:vb|affining:vbg|affined:vbn|affines:vbz
dry-grind:vbp|dry-grinded:vbd|dry-grind:vb|dry-grinding:vbg|dry-grinded:vbn|dry-grinds:vbz
gant:vbp|ganted:vbd|gant:vb|ganting:vbg|ganted:vbn|gants:vbz
rand:vbp|randed:vbd|rand:vb|randing:vbg|randed:vbn|rands:vbz
de-institutionalise:vbp|de-institutionalised:vbd|de-institutionalise:vb|de-institutionalising:vbg|de-institutionalised:vbn|de-institutionalises:vbz
rank:vbp|ranked:vbd|rank:vb|ranking:vbg|ranked:vbn|ranks:vbz
postpose:vbp|postposed:vbd|postpose:vb|postposing:vbg|postposed:vbn|postposes:vbz
inter-relate:vbp|inter-related:vbd|inter-relate:vb|inter-relating:vbg|inter-related:vbn|inter-relates:vbz
biofabricate:vbp|biofabricated:vbd|biofabricate:vb|biofabricating:vbg|biofabricated:vbn|biofabricates:vbz
prowl:vbp|prowled:vbd|prowl:vb|prowling:vbg|prowled:vbn|prowls:vbz
gang:vbp|ganged:vbd|gang:vb|ganging:vbg|ganged:vbn|gangs:vbz
brainstorm:vbp|brainstormed:vbd|brainstorm:vb|brainstorming:vbg|brainstormed:vbn|brainstorms:vbz
glycogenate:vbp|glycogenated:vbd|glycogenate:vb|glycogenating:vbg|glycogenated:vbn|glycogenates:vbz
ramp:vbp|ramped:vbd|ramp:vb|ramping:vbg|ramped:vbn|ramps:vbz
carbamylate:vbp|carbamylated:vbd|carbamylate:vb|carbamylating:vbg|carbamylated:vbn|carbamylates:vbz
mis-rejoin:vbp|mis-rejoined:vbd|mis-rejoin:vb|mis-rejoining:vbg|mis-rejoined:vbn|mis-rejoins:vbz
embalm:vbp|embalmed:vbd|embalm:vb|embalming:vbg|embalmed:vbn|embalms:vbz
immortalise:vbp|immortalised:vbd|immortalise:vb|immortalising:vbg|immortalised:vbn|immortalises:vbz
redesign:vbp|redesigned:vbd|redesign:vb|redesigning:vbg|redesigned:vbn|redesigns:vbz
proletarize:vbp|proletarized:vbd|proletarize:vb|proletarizing:vbg|proletarized:vbn|proletarizes:vbz
air abrade:vbp|air abraded:vbd|air abrade:vb|air abrading:vbg|air abraded:vbn|air abrades:vbz
ensheathe:vbp|ensheathed:vbd|ensheathe:vb|ensheathing:vbg|ensheathed:vbn|ensheathes:vbz
tele-assist:vbp|tele-assisted:vbd|tele-assist:vb|tele-assisting:vbg|tele-assisted:vbn|tele-assists:vbz
micrograph:vbp|micrographed:vbd|micrograph:vb|micrographing:vbg|micrographed:vbn|micrographs:vbz
inclose:vbp|inclosed:vbd|inclose:vb|inclosing:vbg|inclosed:vbn|incloses:vbz
photoirradiate:vbp|photoirradiated:vbd|photoirradiate:vb|photoirradiating:vbg|photoirradiated:vbn|photoirradiates:vbz
electrotype:vbp|electrotyped:vbd|electrotype:vb|electrotyping:vbg|electrotyped:vbn|electrotypes:vbz
neovascularize:vbp|neovascularized:vbd|neovascularize:vb|neovascularizing:vbg|neovascularized:vbn|neovascularizes:vbz
trouble-shoot:vbp|trouble-shooted:vbd|trouble-shoot:vb|trouble-shooting:vbg|trouble-shooted:vbn|trouble-shoots:vbz
prove:vbp|proved:vbd|prove:vb|proving:vbg|proved:vbn|proves:vbz
self-treat:vbp|self-treated:vbd|self-treat:vb|self-treating:vbg|self-treated:vbn|self-treats:vbz
precoagulate:vbp|precoagulated:vbd|precoagulate:vb|precoagulating:vbg|precoagulated:vbn|precoagulates:vbz
self-medicate:vbp|self-medicated:vbd|self-medicate:vb|self-medicating:vbg|self-medicated:vbn|self-medicates:vbz
preapply:vbp|preapplied:vbd|preapply:vb|preapplying:vbg|preapplied:vbn|preapplies:vbz
admire:vbp|admired:vbd|admire:vb|admiring:vbg|admired:vbn|admires:vbz
dextrinize:vbp|dextrinized:vbd|dextrinize:vb|dextrinizing:vbg|dextrinized:vbn|dextrinizes:vbz
militarise:vbp|militarised:vbd|militarise:vb|militarising:vbg|militarised:vbn|militarises:vbz
pickle:vbp|pickled:vbd|pickle:vb|pickling:vbg|pickled:vbn|pickles:vbz
miscalibrate:vbp|miscalibrated:vbd|miscalibrate:vb|miscalibrating:vbg|miscalibrated:vbn|miscalibrates:vbz
rape:vbp|raped:vbd|rape:vb|raping:vbg|raped:vbn|rapes:vbz
prepressurise:vbp|prepressurised:vbd|prepressurise:vb|prepressurising:vbg|prepressurised:vbn|prepressurises:vbz
disocclude:vbp|disoccluded:vbd|disocclude:vb|disoccluding:vbg|disoccluded:vbn|disoccludes:vbz
embank:vbp|embanked:vbd|embank:vb|embanking:vbg|embanked:vbn|embanks:vbz
bottle feed:vbp|bottle-fed:vbd|bottle feed:vb|bottle-feeding:vbg|bottle-fed:vbn|bottle-feeds:vbz
infuriate:vbp|infuriated:vbd|infuriate:vb|infuriating:vbg|infuriated:vbn|infuriates:vbz
quicken:vbp|quickened:vbd|quicken:vb|quickening:vbg|quickened:vbn|quickens:vbz
interbond:vbp|interbonded:vbd|interbond:vb|interbonding:vbg|interbonded:vbn|interbonds:vbz
breathe:vbp|breathed:vbd|breathe:vb|breathing:vbg|breathed:vbn|breathes:vbz
underglycosylate:vbp|underglycosylated:vbd|underglycosylate:vb|underglycosylating:vbg|underglycosylated:vbn|underglycosylates:vbz
riffle:vbp|riffled:vbd|riffle:vb|riffling:vbg|riffled:vbn|riffles:vbz
plunge:vbp|plunged:vbd|plunge:vb|plunging:vbg|plunged:vbn|plunges:vbz
unfix:vbp|unfixed:vbd|unfix:vb|unfixing:vbg|unfixed:vbn|unfixes:vbz
preadmit:vbp|preadmitted:vbd|preadmit:vb|preadmitting:vbg|preadmitted:vbn|preadmits:vbz
unfit:vbp|unfitted:vbd|unfit:vb|unfitting:vbg|unfitted:vbn|unfits:vbz
interview:vbp|interviewed:vbd|interview:vb|interviewing:vbg|interviewed:vbn|interviews:vbz
hemifuse:vbp|hemifused:vbd|hemifuse:vb|hemifusing:vbg|hemifused:vbn|hemifuses:vbz
gape:vbp|gaped:vbd|gape:vb|gaping:vbg|gaped:vbn|gapes:vbz
reapproach:vbp|reapproached:vbd|reapproach:vb|reapproaching:vbg|reapproached:vbn|reapproaches:vbz
ventricular hypertrophy:vbp|ventricular hypertrophied:vbd|ventricular hypertrophy:vb|ventricular hypertrophying:vbg|ventricular hypertrophied:vbn|ventricular hypertrophies:vbz
gasp:vbp|gasped:vbd|gasp:vb|gasping:vbg|gasped:vbn|gasps:vbz
